Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (lbf·in),Thrust (lbf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),Vibration (g),App message,
18.389905000000027,1314,,,,-0.1484375,0.189453125,-0.865234375,,,24.216930319783575,1.2836328583915995,0,0,31.085647487853983,,0,,,0.52734375,,
18.411840000000083,1314,,,,-0.109375,0.232421875,-1.154296875,,,24.21793555264064,1.278579721291956,0,0,30.964561289161825,,0,,,0.533203125,,
18.432715000000083,1314,,,,-0.0625,0.22265625,-0.953125,,-0.8922401788876188,24.217628162686527,1.2724508026776196,0,0,30.815740394558595,,0,,0,0.53125,,
18.454919999999927,1314,,,,-0.125,0.10546875,-1.080078125,,,24.217676843441147,1.2796944583575676,0,0,30.991226850846026,,0,,,0.5234375,,
18.47667000000016,1314,,,,0.125,-0.353515625,-0.951171875,,,24.217973311996417,1.2819042677278187,0,0,31.045123344366623,,0,,,0.521484375,,
18.498689999999943,1314,,,,-0.046875,-0.1640625,-0.921875,,,24.217783826694607,1.286387261345013,0,0,31.153448612667223,,0,,,0.521484375,,
18.520550000000046,1314,,,,0.046875,-0.125,-0.978515625,-1.4094873423312386,,24.21710571825345,1.2932103535790933,0,0,31.317811848564826,0,0,0,0,0.51953125,,
18.54278000000003,1314,,,,0.1875,-0.123046875,-0.91796875,,,24.21775482933757,1.2877981417455153,0,0,31.1875796664694,,0,,,0.521484375,,
18.56579000000004,1314,,,,-0.125,0.154296875,-1.095703125,,,24.217696164235495,1.3051449528126948,0,0,31.607603917503315,,0,,,0.5234375,,
18.590415000000036,1314,,,,-0.234375,0.0859375,-1.0078125,,-0.8870578867294749,24.21789876685388,1.3026372895598362,0,0,31.54713800848904,,0,,0,0.521484375,,
18.612330000000075,1314,,,,-0.037109375,-0.03515625,-0.970703125,,,24.21784849266359,1.3046232866104823,0,0,31.59516909513349,,0,,,0.51953125,,
18.633915000000037,1314,,,,-0.28125,0.349609375,-1.15625,,,24.217668412789276,1.3120988194017358,0,0,31.77597413308352,,0,,,0.5234375,,
18.655814999999944,1314,,,,-0.265625,0.5546875,-1.103515625,-1.4140542291634997,,24.217839351868633,1.3098758394543721,0,0,31.722362650800054,0,0,0,0,0.5234375,,
18.67809499999997,1314,,,,-0.048828125,0.203125,-1.03125,,,24.217730041193914,1.306305965450404,0,0,31.635765222479066,,0,,,0.51953125,,
18.70128000000003,1314,,,,0.0625,-0.07421875,-1.0546875,,,24.21595741154705,1.3571579398895877,0,0,32.864878873109184,,0,,,0.509765625,,
18.723685000000057,1314,,,,0.125,0.0625,-1.05859375,,,24.216755186072504,1.3255213830129997,0,0,32.09982682633006,,0,,,0.5078125,,
18.744649999999908,1314,,,,-0.236328125,0.181640625,-1.1015625,,-0.87105831445932,24.217226607214396,1.310677826130031,0,0,31.74098192444211,,0,,0,0.513671875,,
18.766320000000064,1314,,,,0.140625,-0.103515625,-1.009765625,,,24.21713424624454,1.3070973692793122,0,0,31.65415246475018,,0,,,0.513671875,,
18.79086499999999,1314,,,,0.078125,-0.01953125,-1.0390625,,,24.21676040971652,1.304072769114316,0,0,31.58041780647696,,0,,,0.509765625,,
18.812174999999815,1314,,,,-0.1484375,0.0859375,-0.96875,-1.414548164661823,,24.216609461353972,1.3025527997693758,0,0,31.54341245480817,0,0,0,0,0.5078125,,
18.833195000000064,1314,,,,0,0.041015625,-1.078125,,,24.216657843748333,1.307020514211708,0,0,31.651668587424936,,0,,,0.5,,
18.856284999999914,1314,,,,0,-0.228515625,-0.978515625,,,24.216444125354787,1.3042824521367364,0,0,31.58508312585001,,0,,,0.50390625,,
18.87754000000004,1314,,,,0.0625,-0.2109375,-1.09765625,,-0.8639844066263517,24.216842911071126,1.3077107951196913,0,0,31.66862689852548,,0,,0,0.5078125,,
18.899770000000018,1314,,,,0.4375,-0.158203125,-0.912109375,,,24.21731253550559,1.308108782694385,0,0,31.67887922094969,,0,,,0.513671875,,
18.922959999999964,1314,,,,0.125,-0.171875,-0.955078125,,,24.21806360656814,1.2977165069054175,0,0,31.428180907528827,,0,,,0.513671875,,
18.94459499999997,1314,,,,-0.40625,0.11328125,-1.078125,,,24.21791500122339,1.2890933373558842,0,0,31.21915287272819,,0,,,0.515625,,
18.966810000000056,1314,,,,-0.234375,0.1953125,-0.93359375,-1.415869222740397,,24.217535449930025,1.288135001592543,0,0,31.19545506536308,0,0,0,0,0.515625,,
18.991170000000157,1314,,,,-0.2109375,0.171875,-1.05859375,,,24.218238596701216,1.2701697441420567,0,0,30.761273921943268,,0,,,0.51953125,,
19.01696499999985,1314,,,,-0.0625,0.283203125,-1.056640625,,,24.21817302120748,1.2796166375955116,0,0,30.98997713010385,,0,,,0.515625,,
19.041330000000073,1314,,,,-0.01171875,0.142578125,-1.01953125,,-0.8559843470577686,24.21828190534234,1.2834594853422159,0,0,31.08318363010338,,0,,0,0.515625,,
19.066280000000027,1314,,,,0.048828125,0.130859375,-1.09375,,,24.218241430126017,1.281679082739272,0,0,31.040013461722147,,0,,,0.513671875,,
19.092140000000132,1314,,,,-0.19921875,-0.197265625,-1.064453125,,,24.217843309044564,1.2843858584861014,0,0,31.10505546916909,,0,,,0.51171875,,
19.11385000000009,1314,,,,0.046875,-0.08203125,-1.009765625,-1.41812163987375,,24.217296452977887,1.2727330682252083,0,0,30.822154018718,0,0,0,0,0.515625,,
19.134834999999963,1319,,,,-0.0625,0.033203125,-0.923828125,,,24.216952831226617,1.270539349082974,0,0,30.76859148695975,,0,,,0.515625,,
19.157334999999964,1324,,,,0.349609375,-0.33203125,-0.88671875,,,24.217156711350395,1.2750110045203111,0,0,30.87714130516466,,0,,,0.517578125,,
19.180159999999915,1324,,,,0.25,-0.20703125,-1.0078125,,-0.8418453061029628,24.21624738384245,1.3005945371877412,0,0,31.49551905861242,,0,,0,0.525390625,,
19.20191500000004,1324,,,,0.13671875,0.05859375,-1.015625,,,24.215277570185886,1.3193155979626272,0,0,31.947593407340786,,0,,,0.52734375,,
19.222945000000067,1324,,,,-0.03125,0.095703125,-0.908203125,,,24.21370016716382,1.3659114081295358,0,0,33.07376929135711,,0,,,0.53125,,
19.243794999999924,1324,,,,0.140625,0.142578125,-1.091796875,,,24.212937904445948,1.379275985914535,0,0,33.3963238000421,,0,,,0.533203125,,
19.268439999999945,1324,,,,-0.3125,0.0859375,-1.02734375,-1.4232404171004962,,24.212724756152078,1.3924170503552462,0,0,33.71421078602472,0,0,0,0,0.533203125,,
19.29176500000013,1324,,,,0.13671875,0.24609375,-1.03125,,,24.212900493571844,1.3977217637045385,0,0,33.84289798227773,,0,,,0.533203125,,
19.318045000000158,1324,,,,-0.125,-0.19921875,-1.091796875,,,24.21242634912384,1.4058280458778374,0,0,34.03850802034983,,0,,,0.533203125,,
19.342344999999973,1324,,,,-0.125,0.4296875,-1.041015625,,-0.8350013969628032,24.212489870319438,1.4055898489305343,0,0,34.03282997905439,,0,,0,0.53515625,,
19.364354999999982,1324,,,,0.0625,-0.181640625,-0.93359375,,,24.2122446167131,1.422353231747659,0,0,34.438364378446735,,0,,,0.53515625,,
19.391089999999853,1324,,,,-0.28125,0.20703125,-0.9609375,,,24.212070182758993,1.4185271959170946,0,0,34.345480023697014,,0,,,0.533203125,,
19.416804999999936,1324,,,,-0.037109375,-0.1796875,-1.0078125,-1.42519128578476,,24.21152760635132,1.4133389657934488,0,0,34.21909538744011,0,0,0,0,0.537109375,,
19.44305999999982,1324,,,,0.173828125,-0.251953125,-0.88671875,,,24.21078911555381,1.408301408157002,0,0,34.096088404026645,,0,,,0.54296875,,
19.468949999999953,1324,,,,-0.26171875,0.017578125,-1.16796875,,,24.210610996866293,1.4024154110294442,0,0,33.95333397244423,,0,,,0.548828125,,
19.49401000000001,1324,,,,0.13671875,-0.169921875,-0.970703125,,-0.8463013674105427,24.210860077480092,1.4048475395135325,0,0,34.012567209354316,,0,,0,0.552734375,,
19.518179999999933,1324,,,,-0.037109375,-0.076171875,-1.052734375,,,24.2107670234393,1.4097248409662035,0,0,34.13051969178777,,0,,,0.556640625,,
19.540875,1324,,,,0.037109375,-0.212890625,-1.068359375,,,24.21051762970562,1.4091667838163877,0,0,34.116657262782226,,0,,,0.556640625,,
19.567320000000066,1324,,,,0.125,-0.119140625,-1.04296875,-1.4188849102747931,,24.210515393090535,1.4162515009346779,0,0,34.2881787638666,0,0,0,0,0.55859375,,
19.59493000000017,1324,,,,0.037109375,0.10546875,-0.91015625,,,24.21049756884242,1.4177690311342828,0,0,34.32489368145663,,0,,,0.55859375,,
19.617645000000017,1324,,,,-0.125,-0.197265625,-1.03515625,,,24.210009656483052,1.4174902423808813,0,0,34.31745245601164,,0,,,0.556640625,,
19.640895000000018,1324,,,,-0.111328125,0.220703125,-1.08984375,,-0.8513861559361303,24.209116088000062,1.4251822847410835,0,0,34.50240337785805,,0,,0,0.552734375,,
19.666735000000102,1324,,,,0.046875,-0.18359375,-0.90234375,,,24.208828878580665,1.4157156127482133,0,0,34.272817009756466,,0,,,0.546875,,
19.6909850000001,1324,,,,-0.2109375,0.34765625,-0.990234375,,,24.208238373167397,1.4117522034907823,0,0,34.17603386594919,,0,,,0.544921875,,
19.717815000000176,1324,,,,-0.099609375,-0.07421875,-1.212890625,-1.41625440198142,,24.20806305189066,1.4030190992588019,0,0,33.96437481786392,0,0,0,0,0.546875,,
19.741560000000057,1324,,,,-0.1484375,0.19140625,-0.91796875,,,24.20835655599565,1.4026475308196065,0,0,33.95579154846793,,0,,,0.55078125,,
19.766564999999943,1324,,,,-0.03125,0.400390625,-1.22265625,,,24.208015838326734,1.4032863005886937,0,0,33.970776990358026,,0,,,0.552734375,,
19.79397499999986,1324,,,,-0.01953125,0.224609375,-0.978515625,,-0.8535569316664081,24.208506896017212,1.4101759223868993,0,0,34.138253541700685,,0,,0,0.548828125,,
19.818405000000027,1324,,,,0.173828125,-0.1796875,-0.8125,,,24.20843988153551,1.412428950955728,0,0,34.192701346152006,,0,,,0.548828125,,
19.840155000000028,1324,,,,0.015625,0.23046875,-0.98828125,,,24.20898044033924,1.4121189092585813,0,0,34.185959053674175,,0,,,0.546875,,
19.86775,1324,,,,-0.0234375,-0.3125,-1.09375,-1.4194737519601899,,24.209369208211154,1.4167929735794187,0,0,34.2996641889835,0,0,0,0,0.546875,,
19.895040000000037,1324,,,,-0.125,0.33984375,-0.953125,,,24.20989774495944,1.407967498234567,0,0,34.086749160485226,,0,,,0.544921875,,
19.916875,1324,,,,-0.0859375,-0.18359375,-1.11328125,,,24.20991118866873,1.4096622941592951,0,0,34.12779894761155,,0,,,0.5546875,,
19.940800000000046,1324,,,,-0.328125,0.3828125,-0.890625,,-0.8544236310611084,24.20978432614214,1.4123642862770072,0,0,34.193034760712024,,0,,0,0.55859375,,
19.96774500000011,1324,,,,0.162109375,-0.025390625,-1.10546875,,,24.209783922919986,1.4050226826139744,0,0,34.01529555288571,,0,,,0.5625,,
19.99237000000011,1324,,,,0,0.02734375,-0.953125,,,24.209578925292735,1.4002828176819142,0,0,33.9002573924016,,0,,,0.5625,,
20.015629999999888,1324,,,,-0.037109375,0.251953125,-0.935546875,-1.4206144508311713,,24.20972703826665,1.3930451523745266,0,0,33.72524289096786,0,0,0,0,0.560546875,,
20.042165000000036,1324,,,,-0.109375,0.068359375,-1.076171875,,,24.20959893176814,1.3877524884163062,0,0,33.59693116112199,,0,,,0.560546875,,
20.065570000000065,1324,,,,-0.07421875,0.326171875,-0.978515625,,,24.209599138818167,1.3823692596861596,0,0,33.466605638826756,,0,,,0.556640625,,
20.09198499999987,1324,,,,0.173828125,0.01953125,-0.83203125,,-0.8576658950836599,24.209965965646532,1.380176977069196,0,0,33.414037641414154,,0,,0,0.5546875,,
20.118409999999916,1324,,,,-0.125,0.255859375,-1,,,24.210675197531764,1.376840307297132,0,0,33.33423347884069,,0,,,0.55078125,,
20.139685000000057,1324,,,,0.0625,-0.04296875,-0.86328125,,,24.21032445916036,1.3748030793390886,0,0,33.28442861825212,,0,,,0.55078125,,
20.16773999999999,1324,,,,-0.125,-0.1953125,-1.099609375,-1.4199581768660114,,24.210030666515042,1.3716112046708078,0,0,33.206749327615896,0,0,0,0,0.548828125,,
20.193520000000017,1324,,,,-0.009765625,-0.072265625,-1.00390625,,,24.209966972660702,1.3711449193346927,0,0,33.19537321182443,,0,,,0.552734375,,
20.21749499999988,1324,,,,0.0234375,-0.2890625,-1.171875,,,24.209860814190183,1.3713188770274698,0,0,33.19943914470662,,0,,,0.5546875,,
20.244830000000075,1329,,,,-0.09375,0.03125,-0.953125,,-0.8590111685210446,24.209707918683772,1.3707815647497297,0,0,33.18622130290726,,0,,0,0.556640625,,
20.27091000000015,1329,,,,0.09375,-0.25,-1.076171875,,,24.209518362288534,1.3695032724503091,0,0,33.155014621599996,,0,,,0.556640625,,
20.293085000000197,1329,,,,-0.0625,-0.134765625,-0.908203125,,,24.208877183676925,1.383785095704204,0,0,33.49988343050569,,0,,,0.5625,,
20.316725000000094,1339,,,,0.09375,0.107421875,-1.076171875,-1.4196916649213522,,24.208068111514148,1.3985314328417418,0,0,33.85574418232636,0,0,0,0,0.560546875,,
20.33988000000012,1344,,,,-0.046875,-0.193359375,-1.09765625,,,24.20799898818657,1.4136830408789658,0,0,34.22243762321452,,0,,,0.560546875,,
20.367054999999933,1344,,,,0.1484375,-0.1953125,-0.98828125,,,24.208390503489767,1.4151931774504176,0,0,34.2595490775942,,0,,,0.5625,,
20.39492000000016,1344,,,,0.125,-0.2890625,-1.060546875,,-0.8483818548023067,24.204225826185095,1.5179767155616695,0,0,36.74145122234538,,0,,0,0.5625,,
20.416594999999973,1344,,,,-0.287109375,0.341796875,-1,,,24.202438228438165,1.552350870833012,0,0,37.57067606019817,,0,,,0.56640625,,
20.441869999999877,1344,,,,0.140625,-0.140625,-0.875,,,24.20258820852967,1.5550470971460122,0,0,37.636164537094366,,0,,,0.56640625,,
20.46427499999991,1344,,,,0.111328125,-0.01953125,-0.990234375,-1.442529508457969,,24.20217336033431,1.5632872377248903,0,0,37.83494873941595,0,0,0,0,0.578125,,
20.48543499999982,1344,,,,-0.037109375,-0.08203125,-1.033203125,,,24.20202826296465,1.571152514262002,0,0,38.025077555596944,,0,,,0.578125,,
20.506895000000018,1344,,,,0.28125,-0.205078125,-1.029296875,,,24.20214757143899,1.570290714712385,0,0,38.004407607529544,,0,,,0.576171875,,
20.529489999999992,1344,,,,0,0.236328125,-0.958984375,,-0.8442363521571091,24.202466229818988,1.5574436904250852,0,0,37.693978322357786,,0,,0,0.583984375,,
20.55174500000011,1344,,,,0.15625,-0.009765625,-1.095703125,,,24.20278175375745,1.555653020423852,0,0,37.651130537892065,,0,,,0.58203125,,
20.574075000000185,1344,,,,0.1875,-0.1796875,-0.9375,,,24.20248531526586,1.5701874530009623,0,0,38.002438773470494,,0,,,0.580078125,,
20.5965,1344,,,,0,0.16796875,-0.80859375,,,24.202235004625795,1.5735245269276543,0,0,38.08281038624572,,0,,,0.583984375,,
20.618495000000113,1344,,,,-0.28125,0.236328125,-1.0390625,-1.4514927082830238,,24.20199480206561,1.5674809845538706,0,0,37.93616664050946,0,0,0,0,0.580078125,,
